fecha,departamento,municipio,evento,codificacionsegundivipola,muertos,heridos,desapa,personas,familias,viviendasdestru,viviendasaver,vias,ptesvehic,ptepeat,acued,alcant,csalud,ceducat,ccomunit,hectareas,otros,subsidiodearriendo,fechatramiteadtivo,menajes,apaliment,materialesconst,sacos,otros1,transeconomicas,recejecutados
05/04/2012 12:00:00 AM,CESAR,EL COPEY,INUNDACION,20238,,,,205,41,1,40,2,,,,,,,,,,,,0,0,0,0,,0,0
02/17/2011 12:00:00 AM,HUILA,PAICOL,INUNDACION,41518,,,,20,4,,,2,,,,,,,,,,,,0,0,0,0,,0,0
08/10/2002 12:00:00 AM,CASANARE,MANÍ,INUNDACION,85139,,,,2275,455,,,,,,,,,,,,,,,0,0,0,0,,,0
11/19/2011 12:00:00 AM,CUNDINAMARCA,LA VEGA,DESLIZAMIENTO,25402,,,,5,1,,1,,,,,,,,,,,,,0,0,0,0,,0,0
02/20/2013 12:00:00 AM,RISARALDA,QUINCHIA,COLAPSO,,,,,,,,,,,,,,,1,,,,0,,0,0,0,0,,0,0
11/26/2011 12:00:00 AM,SANTANDER,CAPITANEJO,INUNDACION,68147,,,,20,4,,4,,,,,,,,,,,,,0,0,0,0,,0,0
02/09/2013 12:00:00 AM,CAUCA,SUAREZ,SISMO,,,,,60,12,1,11,,,,,,,,,,,0,,0,0,0,0,,0,0
04/20/2006 12:00:00 AM,BOYACÁ,SABOYÁ,INUNDACION,15632,,,,100,20,,,,,,,,,,,,,,38863,0,0,0,0,,25000000,25000000
12/14/2011 12:00:00 AM,CHOCÓ,BOJAYÁ,INUNDACION,27099,,,,10080,2614,,850,,,,,,,,,,,,,0,227940000,0,0,,0,227940000
07/06/2012 12:00:00 AM,HUILA,GARZÓN,INCENDIO FORESTAL,41298,,,,,,,,,,,,,,,,10,,,,0,0,0,0,,0,0
11/15/2010 12:00:00 AM,NORTE DE SANTANDER,CHINÁCOTA,DESLIZAMIENTO,54172,,,,698,162,10,138,1,,,1,1,,,,,,,,0,0,0,0,,0,0
01/20/2012 12:00:00 AM,BOGOTÁ. D.C.,BOGOTÁ. D.C.,INCENDIO ESTRUCTURAL,11001,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
07/17/2008 12:00:00 AM,BOLÍVAR,BARRANCO DE LOBA,INUNDACION,13074,,,,4680,936,,,,,,,,,,,,,,39664,0,46332000,0,0,,,46332000
04/21/2011 12:00:00 AM,RISARALDA,SANTA ROSA DE CABAL,DESLIZAMIENTO,66682,,,,40,8,,4,,,,,,,,,,,,,0,0,0,0,,0,0
01/09/2013 12:00:00 AM,RISARALDA,QUINCHIA,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,1,,0,,0,0,0,0,,0,0
06/07/2007 12:00:00 AM,GUAVIARE,SAN JOSE DEL GUAVIARE,INUNDACION,,,,,7500,1500,,,,,,,,,,,,,,39240,36952000,41500000,0,0,,111400000,189852000
04/25/2005 12:00:00 AM,HUILA,PALESTINA,INUNDACION,41530,,5,1,225,45,2,10,,,,,,,,,,,,38477,7290000,3330000,2784000,0,,,13404000
05/11/2006 12:00:00 AM,QUINDIO,GÉNOVA,INUNDACION,63302,,,,265,53,,53,,,,,,,,,,,,,0,0,0,0,,,0
02/08/2013 12:00:00 AM,QUINDIO,ARMENIA,EXPLOSION,63001,,2,,2,1,,1,,,,,,,,,,,0,,0,0,0,0,,0,0
10/16/2005 12:00:00 AM,LA GUAJIRA,RIOHACHA,INUNDACION,44001,,,,240,48,,,,,,,,,,,,,,,0,0,0,0,,,0
04/19/2011 12:00:00 AM,CAUCA,BUENOS AIRES,INUNDACION,19110,,,,100,20,,20,,,,,,,,,,,,,0,0,0,0,,0,0
06/29/2010 12:00:00 AM,CÓRDOBA,SAN PELAYO,VENDAVAL,23686,,,,140,28,,25,,,,,,,,,,,,,0,0,0,0,,0,0
06/14/2012 12:00:00 AM,SANTANDER,CAPITANEJO,INUNDACION,68147,,,,,,,,,,,,,,,,,,,,0,0,0,0,,180000000,180000000
07/03/2010 12:00:00 AM,VALLE DEL CAUCA,JAMUNDÍ,INUNDACION,76364,,,,600,120,,120,,,,,,,,,,,,,0,0,0,0,,0,0
04/11/2010 12:00:00 AM,RISARALDA,PEREIRA,INUNDACION,66001,,,,10,2,,2,,,,,,,,,,,,,0,0,0,0,,0,0
06/23/1999 12:00:00 AM,META,VILLAVICENCIO,INUNDACION,50001,,,,255,51,1,4,1,1,4,,,,,,,,,36336,2807418,989400,,,,,3796818
01/14/2013 12:00:00 AM,CAQUETA,EL DONCELLO,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,5,,0,,0,0,0,0,,0,0
12/06/2008 12:00:00 AM,HUILA,TERUEL,INUNDACION,41801,,,,,,,,,,,,,,,,41,PERDIDA DE CULTIVOS VARIOS,,,0,0,0,0,,,0
03/29/2013 12:00:00 AM,CAUCA,POPAYAN,VENDAVAL,,,,,55,11,,11,,,,,,,,,,,0,,0,0,0,0,,0,0
11/15/2007 12:00:00 AM,GUAVIARE,SAN JOSE DEL GUAVIARE,VARIOS,,,,,,,,,,,,,,,,,,,,39462,0,0,0,0,67144400,,67144400
08/29/2006 12:00:00 AM,VALLE DEL CAUCA,ANDALUCÍA,VENDAVAL,76036,,,,25,5,,5,,,,,,,,1,,,,,0,0,0,0,,,0
05/24/2006 12:00:00 AM,VALLE DEL CAUCA,LA UNIÓN,AVALANCHA,76400,,,,455,91,,79,,1,,,,,,,,,,38881,0,0,0,0,,35000000,35000000
10/30/1998 12:00:00 AM,ATLÁNTICO,USIACURÍ,DESLIZAMIENTO,08849,,,,260,53,,15,10,2,,,,,,,,PERDIDA DE CULTIVOS,,,4197147.1,1219000,,,,,5416147.1
08/08/2007 12:00:00 AM,CESAR,EL COPEY,INUNDACION,20238,,,,225,45,,,,,,,,,,,,,,,0,0,0,0,,,0
03/23/2002 12:00:00 AM,TOLIMA,CARMEN DE APICALÁ,INUNDACION,73148,,,,350,70,18,50,,,,1,,,,,,,,37356,3220000,2100000,0,0,,,5320000
06/06/2002 12:00:00 AM,ANTIOQUIA,VEGACHÍ,DESLIZAMIENTO,05858,,1,,15,3,,3,1,,,,,,,,,,,,0,0,0,0,,,0
06/18/2008 12:00:00 AM,VALLE DEL CAUCA,EL DOVIO,INUNDACION,76250,,,,80,16,,16,,,,,,,,,,,,,0,0,0,0,,,0
05/25/2012 12:00:00 AM,CUNDINAMARCA,BOJACÁ,INCENDIO FORESTAL,25099,,,,,,,,,,,,,,,,3,,,,0,0,0,0,,0,0
11/10/2010 12:00:00 AM,NORTE DE SANTANDER,PUERTO SANTANDER,INUNDACION,54553,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
03/14/2008 12:00:00 AM,TOLIMA,CHAPARRAL,DESLIZAMIENTO,73168,,,,210,42,,42,,,,,,,,,,,,39618,12894000,2079000,0,0,,,14973000
06/29/2012 12:00:00 AM,CUNDINAMARCA,VILLAGÓMEZ,INUNDACION,25871,,,,,,,,,,,,,,,,,,,,0,0,0,0,,20000000,20000000
04/27/2012 12:00:00 AM,BOYACÁ,MONGUÍ,DESLIZAMIENTO,15466,,,,1750,350,,301,4,6,2,,,,,,,,,,0,0,0,0,,0,0
05/19/2011 12:00:00 AM,BOYACÁ,CHIQUINQUIRÁ,INUNDACION,15176,,,,200,40,,40,,,,,,,,,,,,,0,0,0,0,,0,0
02/11/2010 12:00:00 AM,ARAUCA,TAME,INCENDIO FORESTAL,81794,,,,,,,,,,,,,,,,,,,40239,0,0,0,0,56658690.06,0,56658690.06
07/19/2010 12:00:00 AM,CHOCÓ,EL CARMEN DE ATRATO,AVALANCHA,27245,,,,100,20,,,,,19,,,,,,,,,,0,0,0,0,,0,0
02/16/2013 12:00:00 AM,CASANARE,YOPAL,INCENDIO FORESTAL,85001,,,,,,,,,,,,,,,,2,,0,,0,0,0,0,,0,0
05/15/2000 12:00:00 AM,HUILA,COLOMBIA,INUNDACION,41206,,,,,,,,1,2,,1,,,,,,,,,0,0,0,0,,,0
04/02/2013 12:00:00 AM,NORTE DE SANTANDER,GRAMALOTE,DESLIZAMIENTO,54313,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
09/23/2013 12:00:00 AM,SANTANDER,BUCARAMANGA,INCENDIO FORESTAL,68001,,,,,,,,,,,,,,,,1,,0,,0,0,0,0,,0,0
11/11/2008 12:00:00 AM,ANTIOQUIA,AMAGÁ,COLAPSO,05030,1,,4,,,,,,,,,,,,,,,,,0,0,0,0,,,0
02/19/2012 12:00:00 AM,CUNDINAMARCA,UBALÁ,INCENDIO FORESTAL,25839,,,,,,,,,,,,,,,,3,,,,0,0,0,0,,0,0
09/06/2013 12:00:00 AM,BOLIVAR,TALAIGUA NUEVO,VENDAVAL,,,,,210,42,,42,,,,,,,,,,,0,,0,0,0,0,,0,0
11/25/2008 12:00:00 AM,VALLE DEL CAUCA,ROLDANILLO,INUNDACION,76622,,,,100,20,,20,,,,,,,,,,PERDIDA DE CULTIVOS,,,0,0,0,0,,,0
07/18/2013 12:00:00 AM,BOYACA,SOGAMOSO,DESLIZAMIENTO,,,,,5,1,1,,,,,,,,,,,,0,,0,0,0,0,,0,0
10/31/2005 12:00:00 AM,SUCRE,SUCRE,INUNDACION,70771,,,,9655,1931,,,,,,,,,,,,,,38687,90000000,55500000,0,0,,,145500000
12/02/1998 12:00:00 AM,QUINDIO,VARIOS,INUNDACION,,,,,55,11,3,,,,,1,,,,,,,,,36152303.1,11500000,,,,,47652303.1
12/27/2010 12:00:00 AM,CESAR,SAN DIEGO,INUNDACION,20750,,,1,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
09/01/2013 12:00:00 AM,CHOCO,MEDIO BAUDO,VENDAVAL,,,,,30,7,,7,,,,,,,,,,,0,,0,0,0,0,,0,0
06/03/2005 12:00:00 AM,CUNDINAMARCA,LA PALMA,VENDAVAL,25394,,,,45,9,,9,,,,,,,,,,,,38547,0,0,2784000,0,,,2784000
06/25/2013 12:00:00 AM,TOLIMA,VENADILLO,INCENDIO ESTRUCTURAL,73861,,,,,,,,,,,,,,,,,1,0,,0,0,0,0,,0,0
02/04/2013 12:00:00 AM,CASANARE,OROCUE,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,4,,0,,0,0,0,0,,0,0
01/13/2000 12:00:00 AM,HUILA,SALADOBLANCO,DESLIZAMIENTO,41660,,,,250,50,7,,1,,,,,,,,,AFECTADAS 190.5 HAS DE PASTOS Y CULTIVOS,,36551,0,1602900,0,0,6275228,,7878128
12/02/2003 12:00:00 AM,BOLÍVAR,CICUCO,INUNDACION,13188,,,,465,93,,93,,,,,,,,,,,,37992,0,2883000,0,0,,,2883000
07/01/1998 12:00:00 AM,PUTUMAYO,PUERTO GUZMÁN,INUNDACION,86571,,,,,,,,,,,1,,,,,,,,,,,,,,,0
09/09/2013 12:00:00 AM,BOGOTA. D.C.,BOGOTA. D.C.,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,2,,0,,0,0,0,0,,0,0
05/17/2006 12:00:00 AM,NARIÑO,PASTO,EVENTO VOLCANICO,52001,,,,,,,,,,,,,,,,,,,38854,0,0,0,0,,1690334079,1690334079
11/08/2010 12:00:00 AM,BOYACÁ,SOCHA,DESLIZAMIENTO,15757,,,,100,20,10,10,1,,,,,,,,,,,40530,3073976.8,1700000,0,0,,0,4773976.8
10/10/2003 12:00:00 AM,CHOCÓ,RIOSUCIO,INUNDACION,27615,,,,4000,800,,,,,,,,,,,200,PERDIDA DE MAIZ PLATANO Y ARROZ,,37935,0,27200000,0,0,,,27200000
03/11/1999 12:00:00 AM,VALLE DEL CAUCA,RIOFRÍO,VENDAVAL,76616,,,,100,20,,,,,,,,,,,,,,36250,772846.6,414100,,,,,1186946.6
02/09/2013 12:00:00 AM,NARIÑO,GUAITARILLA,SISMO,52320,,,,59,8,5,3,,,,,,,,,,1,0,,0,0,0,0,,0,0
02/24/1999 12:00:00 AM,ANTIOQUIA,LA PINTADA,INUNDACION,05390,,,,564,121,4,,,,,1,,,,,,,,36223,555060,1526500,,,,,2081560
03/23/2013 12:00:00 AM,NARIÑO,ALBAN,DESLIZAMIENTO,,,,,,,,,1,,,,,,,,,,0,,0,0,0,0,,0,0
05/10/2010 12:00:00 AM,TOLIMA,PLANADAS,DESLIZAMIENTO,73555,,,,1229,273,,164,,,,,,,,,,PERDIDA DE CULTIVOS.,,40354,6001000,1445000,0,0,,0,7446000
04/24/2013 12:00:00 AM,BOLIVAR,RIO VIEJO,VENDAVAL,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
11/06/2008 12:00:00 AM,TOLIMA,IBAGUÉ,DESLIZAMIENTO,73001,,1,,5,1,1,,,,,,,,,,,,,,0,0,0,0,,,0
04/24/2012 12:00:00 AM,TOLIMA,MURILLO,INUNDACION,73461,,,,,,,,,,,,,,,,,,,,0,0,0,0,,60000000,60000000
03/31/2009 12:00:00 AM,BOLÍVAR,PINILLOS,INUNDACION,13549,,,,,,,,,,,,,,,,,,,39930,0,0,0,0,,80366850,80366850
11/09/2010 12:00:00 AM,HUILA,SANTA MARÍA,DESLIZAMIENTO,41676,,,,,,,,2,,,,,,,,,,,,0,0,0,0,,0,0
01/12/2001 12:00:00 AM,CUNDINAMARCA,SUTATAUSA,INCENDIO FORESTAL,25781,,,,,,,,,,,,,,,,25,QUEMADAS 25 HECTAREAS,,,0,0,0,0,,,0
01/12/2013 12:00:00 AM,HUILA,TIMANA,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,1,,0,,0,0,0,0,,0,0
07/22/2011 12:00:00 AM,CUNDINAMARCA,SAN JUAN DE RIOSECO,INUNDACION,25662,,,,,,,,,,,,,,,,,,,,0,0,0,0,4590120,0,4590120
03/15/1999 12:00:00 AM,HUILA,NATAGA,VENDAVAL,,,,,110,22,12,10,,,,,,,,,,PERDIDA DE 24 HAS DE CULTIVOS,,36273,,604686,250038,,,,854724
07/25/2013 12:00:00 AM,PUTUMAYO,PUERTO GUZMAN,INUNDACION,,1,,,1700,580,15,320,,,15,1,,2,3,,1800,,0,,0,0,0,0,,200080750,200080750
09/13/2011 12:00:00 AM,CHOCÓ,RÍO QUITO,INUNDACION,27600,,,,,,,,,,,,,,,,,,,,0,0,0,0,,50000000,50000000
10/10/2013 12:00:00 AM,CUNDINAMARCA,YACOPI,VENDAVAL,,,,,100,28,,28,,,,,,1,1,,,,0,,0,0,0,0,,0,0
05/14/2013 12:00:00 AM,HUILA,ACEVEDO,ACCIDENTE,41006,1,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
04/30/1999 12:00:00 AM,CHOCÓ,ISTMINA,INUNDACION,27361,,,,10790,2158,1,,1,,,,,,,,,,,,,,,,,,0
04/20/2011 12:00:00 AM,CUNDINAMARCA,GUAYABETAL,DESLIZAMIENTO,25335,,,,140,32,,32,,,,,,,,,,,,,0,0,0,0,,0,0
12/07/2011 12:00:00 AM,MAGDALENA,SANTA MARTA,INUNDACION,47001,,,,1750,350,,350,,,,,,,,,,,,,0,0,0,0,,0,0
06/27/2007 12:00:00 AM,ARAUCA,ARAUCA,INUNDACION,81001,,,,2619,482,,,1,1,,,,,1,,,,,39342,34800000,29050000,0,0,,,63850000
03/11/2013 12:00:00 AM,CUNDINAMARCA,TIBIRITA,INCENDIO FORESTAL,25807,,,,,,,,,,,,,,,,1,,0,,0,0,0,0,,0,0
11/22/2011 12:00:00 AM,CÓRDOBA,MONTELÍBANO,INUNDACION,23466,,,,2425,485,,485,,,,,,,,,,,,,0,0,0,0,,0,0
11/15/2006 12:00:00 AM,CESAR,BECERRIL,INUNDACION,20045,,,,1200,240,5,20,1,1,,,,,,,,PERDIDA  DE CULTIVOS Y ANIMALES.,,39066,0,0,0,0,,14500000,14500000
08/21/2012 12:00:00 AM,CUNDINAMARCA,VILLETA,INCENDIO FORESTAL,25875,,,,,,,,,,,,,,,,1,,,,0,0,0,0,,0,0
09/04/2010 12:00:00 AM,SUCRE,COROZAL,INUNDACION,70215,,,,4120,1030,,,,,,,,,,,,,,40452,55800000,102000000,0,0,,0,157800000
06/06/2007 12:00:00 AM,BOLÍVAR,MAHATES,INUNDACION,13433,,,,425,85,,,,,,,,,,,,,,,0,0,0,0,,,0
05/01/2010 12:00:00 AM,CHOCÓ,BAHÍA SOLANO,EROSION,27075,,,,2912,728,,728,,,,1,,,,,,,,40480,0,0,0,0,,35000000,35000000
10/24/2006 12:00:00 AM,META,PUERTO LÓPEZ,INUNDACION,50573,,,,72,17,,17,,,,,,,1,,272,PERDIDA DE CULTIVOS DE ARROZ,,,0,0,0,0,,,0
08/11/2008 12:00:00 AM,BOLÍVAR,CARTAGENA DE INDIAS,INUNDACION,13001,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0
12/09/2010 12:00:00 AM,NARIÑO,LINARES,DESLIZAMIENTO,52411,,,,2868,717,123,353,10,,,3,,,4,,,,,,0,0,0,0,,0,0
03/30/2011 12:00:00 AM,RISARALDA,LA CELIA,VENDAVAL,66383,,,,100,20,,20,,,,,,,,,,,,,0,0,0,0,,0,0
07/03/2010 12:00:00 AM,ATLÁNTICO,SOLEDAD,INUNDACION,08758,,,,265,53,3,50,,,,,,,,,,,,,0,0,0,0,,0,0
11/20/2008 12:00:00 AM,TOLIMA,SAN ANTONIO,INUNDACION,73675,,,,1000,208,,73,,,1,7,,,,,113,,,,0,0,0,0,,,0
06/01/2010 12:00:00 AM,ATLÁNTICO,BARRANQUILLA,INUNDACION,08001,,,2,,,,,,,,,,,,,,12 VEHICULOS ARRASTRADOS.,,,0,0,0,0,,0,0
12/15/2010 12:00:00 AM,CASANARE,LA SALINA,INUNDACION,85136,,,,285,57,,,,,,,,,,,,,,,0,0,0,0,,0,0
06/15/2012 12:00:00 AM,ANTIOQUIA,GIRARDOTA,INUNDACION,05308,,,,,,,,,,,,,,,,,,,,0,0,0,0,,1000000000,1000000000
04/19/2011 12:00:00 AM,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,INUNDACION,25843,,,,136,24,,24,,,,,,,,,,,,,0,0,0,0,,0,0
10/22/2001 12:00:00 AM,CAUCA,MORALES,DESLIZAMIENTO,19473,,,,415,83,,,,,,,,,,,,,,37217,0,0,14133440,0,2823166.24,,16956606.24
05/16/2007 12:00:00 AM,ATLÁNTICO,SABANALARGA,INUNDACION,08638,,,,70,17,,17,,,,,,,,,,,,,0,0,0,0,,,0
09/01/2010 12:00:00 AM,RISARALDA,PEREIRA,INUNDACION,66001,,,,75,15,,15,,,,,,,,,,,,,0,0,0,0,,0,0
02/01/2013 12:00:00 AM,VALLE DEL CAUCA,ZARZAL,INCENDIO FORESTAL,76895,,,,,,,,,,,,,,,,15,,0,,0,0,0,0,,0,0
10/22/2010 12:00:00 AM,CESAR,CHIMICHAGUA,INUNDACION,20175,,,,1000,200,,420,,,,,,,,,,,,,0,0,0,0,,0,0
12/20/2011 12:00:00 AM,TOLIMA,HERVEO,DESLIZAMIENTO,73347,,1,,,,,,,,,,,,,0,,,,,0,0,0,0,,0,0
12/13/2011 12:00:00 AM,ATLÁNTICO,REPELÓN,INUNDACION,08606,,,,575,115,,115,,,,,,,,,,,,,0,0,0,0,,0,0
06/09/2008 12:00:00 AM,MAGDALENA,EL BANCO,INUNDACION,47245,,,,10000,2000,,,,,,,,,,,,,,39636,44700000,29700000,0,5951960,2412800,,82764760
02/14/2012 12:00:00 AM,CUNDINAMARCA,JUNÍN,INCENDIO FORESTAL,25372,,,,,,,,,,,,,,,,2,,,,0,0,0,0,,0,0
11/21/2010 12:00:00 AM,ANTIOQUIA,SANTA BÁRBARA,DESLIZAMIENTO,05679,,,,50,10,,10,1,,,,,,,,,,,,0,0,0,0,,0,0
05/30/2013 12:00:00 AM,CUNDINAMARCA,MEDINA,DESLIZAMIENTO,25438,,,,,,,,,,,,,,,,,,0,,0,0,0,0,,0,0
03/26/2013 12:00:00 AM,BOYACA,BUSBANZA,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,20,,0,,0,0,0,0,,0,0
05/04/1998 12:00:00 AM,CHOCÓ,QUIBDÓ,DESLIZAMIENTO,27001,,,,,,,,,,,,,,,,,,,,,,,,,,0
12/22/2008 12:00:00 AM,CAUCA,EL TAMBO,INUNDACION,19256,,,,,,,,,,,,,,,,,PERDIDAS EN CULTIVOS. VIAS. ESCUELAS. ACUEDUCTOS,,,0,0,0,0,,,0
08/09/2005 12:00:00 AM,SUCRE,SAN MARCOS,VENDAVAL,70708,,,,2025,405,,405,,,,,,,,,,,,38659,24705000,15390000,14500000,0,,,54595000
10/12/2011 12:00:00 AM,HUILA,TIMANÁ,INUNDACION,41807,,,,1200,240,,240,,,,,,,,,,,,,0,0,0,0,,0,0
11/12/2010 12:00:00 AM,RISARALDA,DOSQUEBRADAS,DESLIZAMIENTO,66170,,,,10,2,,,,,,1,,,2,,,,,,0,0,0,0,,0,0
10/26/2004 12:00:00 AM,BOLÍVAR,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,38286,0,0,0,10944600,,,10944600
08/18/2004 12:00:00 AM,CAUCA,SOTARA,SISMO,19760,,,,1605,321,38,283,,,,,,1,11,3,,,,,0,0,0,0,,,0
03/29/2009 12:00:00 AM,HUILA,TERUEL,DESLIZAMIENTO,41801,,1,,37,8,,8,1,,,,,,,,,,,39948,0,0,0,0,,69996189,69996189
11/25/2008 12:00:00 AM,VALLE DEL CAUCA,ULLOA,INUNDACION,76845,,,,140,28,,28,,,,,,,,,,PERDIDA DE CULTIVOS,,,0,0,0,0,,,0
12/15/2007 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,INUNDACION,19698,,,,17,3,,,,,,,,,,,,,,,0,0,0,0,,,0
11/08/2010 12:00:00 AM,BOLÍVAR,SAN ESTANISLAO,INUNDACION,13647,,,,15,4,,4,,,,,,,,,,,,,0,0,0,0,,0,0
11/23/2010 12:00:00 AM,BOGOTÁ. D.C.,BOGOTÁ. D.C.,INUNDACION,11001,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
05/20/2011 12:00:00 AM,MAGDALENA,ZAPAYÁN,INUNDACION,47960,,,,1605,321,,,,,,,,,,,,,,,0,0,0,0,,0,0
03/03/2013 12:00:00 AM,CASANARE,YOPAL,INCENDIO FORESTAL,85001,,,,,,,,,,,,,,,,25,,0,,0,0,0,0,,0,0
10/04/2006 12:00:00 AM,SANTANDER,SUCRE,DESLIZAMIENTO,68773,,,,50,10,8,2,,,,,,,,,,PERDIDA DE CULTIVOS,,39062,0,1925000,3240000,0,,,5165000
05/08/2006 12:00:00 AM,CUNDINAMARCA,ZIPAQUIRÁ,DESLIZAMIENTO,25899,,,,5,1,1,,,,,,,,,,,,,,0,0,0,0,,,0
03/28/2013 12:00:00 AM,CAUCA,INZA,INCENDIO ESTRUCTURAL,,,,,,,,,,,,,,,,1,,,0,,0,0,0,0,,0,0
01/07/2012 12:00:00 AM,HUILA,TARQUI,DESLIZAMIENTO,41791,,,,133,48,3,15,10,,,,,,,,63,,,,0,0,0,0,,0,0
04/10/2007 12:00:00 AM,VALLE DEL CAUCA,CALI,VENDAVAL,76001,,3,,195,39,,39,,,,,,,1,,,,,39209,0,0,17458881.6,0,,,17458881.6
09/15/2008 12:00:00 AM,CESAR,AGUACHICA,INUNDACION,20011,,,,30,6,,6,,,,,,,,,,,,,0,0,0,0,,,0
04/16/2012 12:00:00 AM,CUNDINAMARCA,DEPARTAMENTO,INUNDACION,,,,,,,,,,,,,,,,,,,,,209998600,106250000,0,0,,0,316248600
01/30/2013 12:00:00 AM,CAUCA,INZA,INCENDIO FORESTAL,,,,,,,,,,,,,,,,,15,,0,,0,0,0,0,,0,0
06/21/2012 12:00:00 AM,CÓRDOBA,MONTERÍA,VENDAVAL,23001,,,,3290,658,,658,1,,,,,,,1,,,,,133698236,74375000,100437440,0,4799616,0,313310292
09/10/2011 12:00:00 AM,ATLÁNTICO,GALAPA,INUNDACION,08296,,,,25,5,,5,,,,1,,,,,,,,,0,0,0,0,,0,0
08/01/1998 12:00:00 AM,SUCRE,SINCELEJO,VENDAVAL,70001,,,,165,33,,,,,,,,,,,,,,,,759000,,,,,759000
05/03/2008 12:00:00 AM,RISARALDA,PEREIRA,VENDAVAL,66001,,,,30,6,,6,,,,,,,,1,,,,,0,0,0,0,,,0
02/24/2011 12:00:00 AM,ANTIOQUIA,MEDELLÍN,INCENDIO ESTRUCTURAL,05001,,,,,,,,,,,,,,,,,AFECTADO UN LOCAL COMERCIAL Y DAÑOS MATERIALES,,,0,0,0,0,,0,0
10/02/2008 12:00:00 AM,NORTE DE SANTANDER,VILLA DEL ROSARIO,INCENDIO ESTRUCTURAL,54874,2,,,5,1,1,,,,,,,,,,,,,,0,0,0,0,,,0
09/30/2002 12:00:00 AM,CHOCÓ,BAGADÓ,VENDAVAL,27073,,,,,,,,,,,,,,,,,PERDIDAS EN CULTIVOS,,,0,0,0,0,,,0
12/16/2010 12:00:00 AM,CUNDINAMARCA,APULO,INUNDACION,25599,,,,213,56,42,14,,,,,,,,,,,,,0,0,0,0,,0,0
03/07/2009 12:00:00 AM,VALLE DEL CAUCA,LA UNIÓN,INUNDACION,76400,,,,45,9,,9,,,,,,,,,,,,,0,0,0,0,,,0
08/25/2011 12:00:00 AM,CESAR,CURUMANÍ,INUNDACION,20228,,,,,,,,,,,,,,,,,,,,70078000,160990000,0,0,,0,231068000
07/26/2012 12:00:00 AM,CUNDINAMARCA,MEDINA,INUNDACION,25438,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,0
06/30/2011 12:00:00 AM,CUNDINAMARCA,UBAQUE,VENDAVAL,25841,,,,96,32,,,,,,,,,,,22.7,,,,0,0,0,0,,0,0
05/13/2011 12:00:00 AM,NORTE DE SANTANDER,OCAÑA,INCENDIO ESTRUCTURAL,54498,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
02/07/2012 12:00:00 AM,NARIÑO,PUERRES,DESLIZAMIENTO,52573,,,,1500,350,1,349,5,,,3,,,4,,120,,,,0,0,0,0,,0,0
11/30/2008 12:00:00 AM,SANTANDER,EL CARMEN DE CHUCURÍ,INUNDACION,68235,,,,350,70,,30,5,,3,2,,,,,,,,,0,0,0,0,,,0
04/17/2013 12:00:00 AM,CAUCA,CALOTO,VENDAVAL,19142,,,,50,10,,10,,,,,,,,,,,0,,0,0,0,0,,0,0
10/20/2007 12:00:00 AM,ANTIOQUIA,LA CEJA,INUNDACION,05376,,,,113,20,20,,,,,,,,,,,,,,0,0,0,0,,,0
04/27/2012 12:00:00 AM,CESAR,EL COPEY,INCENDIO ESTRUCTURAL,20238,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,0
12/12/1998 12:00:00 AM,TOLIMA,IBAGUÉ,INUNDACION,73001,,,,12,3,,3,,,,,,,,,,,,,,,,,,,0
11/13/2010 12:00:00 AM,CALDAS,SUPÍA,DESLIZAMIENTO,17777,,,,420,84,1,12,,,,,,,,,,,,,0,0,0,0,,0,0
06/05/1998 12:00:00 AM,LA GUAJIRA,RIOHACHA,INUNDACION,44001,,,,100,20,,20,,,,,,,,,,,,,,,1026600,,,,1026600
03/29/2012 12:00:00 AM,MAGDALENA,GUAMAL,INCENDIO FORESTAL,47318,,,,,,,,,,,,,,,,2,,,,0,0,0,0,,0,0
04/26/2011 12:00:00 AM,QUINDIO,SALENTO,INUNDACION,63690,,,,60,12,,12,,,,,,,,,,,,,0,0,0,0,,0,0
06/10/2008 12:00:00 AM,ANTIOQUIA,BELLO,INUNDACION,05088,1,8,,185,37,1,36,,,,,,,,,,,,,0,0,0,0,,,0
